14.0,1647841898000
16.0,1647841897000
17.0,1647841896000
12.0,1647841895000
18.0,1647841894000
13.0,1647841893000
17.0,1647841892000
17.0,1647841891000
20.0,1647841890000
14.0,1647841889000
16.0,1647841888000
16.0,1647841887000
17.0,1647841886000
17.0,1647841885000
20.0,1647841884000
16.0,1647841883000
15.0,1647841882000
18.0,1647841881000
12.0,1647841880000
12.0,1647841879000
13.0,1647841878000
15.0,1647841877000
20.0,1647841876000
18.0,1647841875000
15.0,1647841874000
12.0,1647841873000
12.0,1647841872000
13.0,1647841871000
16.0,1647841870000
14.0,1647841869000
17.0,1647841868000
19.0,1647841867000
20.0,1647841866000
20.0,1647841865000
17.0,1647841864000
16.0,1647841863000
17.0,1647841862000
11.0,1647841861000
15.0,1647841860000
12.0,1647841859000
14.0,1647841858000
18.0,1647841857000
13.0,1647841856000
17.0,1647841855000
19.0,1647841854000
11.0,1647841853000
14.0,1647841852000
12.0,1647841851000
12.0,1647841850000
20.0,1647841849000
14.0,1647841848000
16.0,1647841847000
16.0,1647841846000
12.0,1647841845000
20.0,1647841844000
14.0,1647841843000
18.0,1647841842000
12.0,1647841841000
17.0,1647841840000
12.0,1647841839000
15.0,1647841838000
19.0,1647841837000
14.0,1647841836000
11.0,1647841835000
17.0,1647841834000
15.0,1647841833000
13.0,1647841832000
15.0,1647841831000
15.0,1647841830000
16.0,1647841829000
19.0,1647841828000
17.0,1647841827000
17.0,1647841826000
11.0,1647841825000
16.0,1647841824000
12.0,1647841823000
17.0,1647841822000
15.0,1647841821000
13.0,1647841820000
17.0,1647841819000
11.0,1647841818000
12.0,1647841817000
20.0,1647841816000
18.0,1647841815000
20.0,1647841814000
15.0,1647841813000
15.0,1647841812000
18.0,1647841811000
14.0,1647841810000
19.0,1647841809000
16.0,1647841808000
18.0,1647841807000
16.0,1647841806000
17.0,1647841805000
19.0,1647841804000
16.0,1647841803000
11.0,1647841802000
11.0,1647841801000
15.0,1647841800000
19.0,1647841799000
20.0,1647841798000
20.0,1647841797000
15.0,1647841796000
14.0,1647841795000
18.0,1647841794000
19.0,1647841793000
13.0,1647841792000
11.0,1647841791000
14.0,1647841790000
13.0,1647841789000
15.0,1647841788000
15.0,1647841787000
16.0,1647841786000
13.0,1647841785000
11.0,1647841784000
13.0,1647841783000
14.0,1647841782000
11.0,1647841781000
19.0,1647841780000
15.0,1647841779000
15.0,1647841778000
16.0,1647841777000
17.0,1647841776000
17.0,1647841775000
15.0,1647841774000
17.0,1647841773000
11.0,1647841772000
20.0,1647841771000
13.0,1647841770000
13.0,1647841769000
20.0,1647841768000
19.0,1647841767000
19.0,1647841766000
12.0,1647841765000
18.0,1647841764000
16.0,1647841763000
14.0,1647841762000
12.0,1647841761000
13.0,1647841760000
15.0,1647841759000
16.0,1647841758000
15.0,1647841757000
20.0,1647841756000
11.0,1647841755000
12.0,1647841754000
16.0,1647841753000
11.0,1647841752000
20.0,1647841751000
18.0,1647841750000
18.0,1647841749000
14.0,1647841748000
17.0,1647841747000
17.0,1647841746000
19.0,1647841745000
11.0,1647841744000
15.0,1647841743000
13.0,1647841742000
19.0,1647841741000
17.0,1647841740000
17.0,1647841739000
18.0,1647841738000
20.0,1647841737000
16.0,1647841736000
17.0,1647841735000
16.0,1647841734000
15.0,1647841733000
17.0,1647841732000
19.0,1647841731000
13.0,1647841730000
13.0,1647841729000
12.0,1647841728000
11.0,1647841727000
13.0,1647841726000
16.0,1647841725000
12.0,1647841724000
20.0,1647841723000
13.0,1647841722000
14.0,1647841721000
11.0,1647841720000
12.0,1647841719000
18.0,1647841718000
13.0,1647841717000
13.0,1647841716000
20.0,1647841715000
18.0,1647841714000
15.0,1647841713000
12.0,1647841712000
14.0,1647841711000
12.0,1647841710000
11.0,1647841709000
19.0,1647841708000
11.0,1647841707000
17.0,1647841706000
17.0,1647841705000
11.0,1647841704000
18.0,1647841703000
15.0,1647841702000
15.0,1647841701000
15.0,1647841700000
14.0,1647841699000
19.0,1647841698000
17.0,1647841697000
16.0,1647841696000
19.0,1647841695000
11.0,1647841694000
11.0,1647841693000
20.0,1647841692000
17.0,1647841691000
12.0,1647841690000
14.0,1647841689000
12.0,1647841688000
11.0,1647841687000
13.0,1647841686000
18.0,1647841685000
13.0,1647841684000
16.0,1647841683000
11.0,1647841682000
18.0,1647841681000
11.0,1647841680000
20.0,1647841679000
15.0,1647841678000
17.0,1647841677000
20.0,1647841676000
12.0,1647841675000
12.0,1647841674000
20.0,1647841673000
17.0,1647841672000
17.0,1647841671000
16.0,1647841670000
16.0,1647841669000
12.0,1647841668000
16.0,1647841667000
19.0,1647841666000
18.0,1647841665000
20.0,1647841664000
17.0,1647841663000
13.0,1647841662000
11.0,1647841661000
19.0,1647841660000
16.0,1647841659000
15.0,1647841658000
20.0,1647841657000
17.0,1647841656000
11.0,1647841655000
18.0,1647841654000
19.0,1647841653000
18.0,1647841652000
19.0,1647841651000
16.0,1647841650000
18.0,1647841649000
14.0,1647841648000
13.0,1647841647000
12.0,1647841646000
12.0,1647841645000
12.0,1647841644000
15.0,1647841643000
20.0,1647841642000
14.0,1647841641000
20.0,1647841640000
18.0,1647841639000
20.0,1647841638000
20.0,1647841637000
14.0,1647841636000
17.0,1647841635000
16.0,1647841634000
17.0,1647841633000
15.0,1647841632000
14.0,1647841631000
18.0,1647841630000
17.0,1647841629000
14.0,1647841628000
11.0,1647841627000
11.0,1647841626000
12.0,1647841625000
17.0,1647841624000
19.0,1647841623000
14.0,1647841622000
14.0,1647841621000
14.0,1647841620000
17.0,1647841619000
11.0,1647841618000
14.0,1647841617000
11.0,1647841616000
14.0,1647841615000
18.0,1647841614000
20.0,1647841613000
18.0,1647841612000
19.0,1647841611000
18.0,1647841610000
20.0,1647841609000
11.0,1647841608000
17.0,1647841607000
11.0,1647841606000
19.0,1647841605000
17.0,1647841604000
11.0,1647841603000
16.0,1647841602000
13.0,1647841601000
17.0,1647841600000
12.0,1647841599000
14.0,1647841598000
20.0,1647841597000
17.0,1647841596000
20.0,1647841595000
15.0,1647841594000
14.0,1647841593000
14.0,1647841592000
20.0,1647841591000
18.0,1647841590000
15.0,1647841589000
15.0,1647841588000
14.0,1647841587000
11.0,1647841586000
19.0,1647841585000
20.0,1647841584000
11.0,1647841583000
16.0,1647841582000
16.0,1647841581000
14.0,1647841580000
11.0,1647841579000
16.0,1647841578000
17.0,1647841577000
13.0,1647841576000
13.0,1647841575000
12.0,1647841574000
15.0,1647841573000
15.0,1647841572000
19.0,1647841571000
17.0,1647841570000
19.0,1647841569000
12.0,1647841568000
15.0,1647841567000
11.0,1647841566000
20.0,1647841565000
12.0,1647841564000
17.0,1647841563000
19.0,1647841562000
18.0,1647841561000
15.0,1647841560000
13.0,1647841559000
19.0,1647841558000
19.0,1647841557000
17.0,1647841556000
20.0,1647841555000
16.0,1647841554000
16.0,1647841553000
16.0,1647841552000
11.0,1647841551000
13.0,1647841550000
18.0,1647841549000
20.0,1647841548000
18.0,1647841547000
14.0,1647841546000
18.0,1647841545000
16.0,1647841544000
13.0,1647841543000
15.0,1647841542000
19.0,1647841541000
11.0,1647841540000
14.0,1647841539000
11.0,1647841538000
19.0,1647841537000
14.0,1647841536000
17.0,1647841535000
16.0,1647841534000
17.0,1647841533000
17.0,1647841532000
12.0,1647841531000
15.0,1647841530000
13.0,1647841529000
12.0,1647841528000
20.0,1647841527000
17.0,1647841526000
11.0,1647841525000
20.0,1647841524000
15.0,1647841523000
20.0,1647841522000
18.0,1647841521000
13.0,1647841520000
19.0,1647841519000
16.0,1647841518000
20.0,1647841517000
12.0,1647841516000
18.0,1647841515000
20.0,1647841514000
16.0,1647841513000
19.0,1647841512000
15.0,1647841511000
11.0,1647841510000
15.0,1647841509000
18.0,1647841508000
16.0,1647841507000
17.0,1647841506000
11.0,1647841505000
18.0,1647841504000
20.0,1647841503000
19.0,1647841502000
15.0,1647841501000
18.0,1647841500000
20.0,1647841499000
17.0,1647841498000
12.0,1647841497000
15.0,1647841496000
16.0,1647841495000
16.0,1647841494000
11.0,1647841493000
18.0,1647841492000
17.0,1647841491000
14.0,1647841490000
17.0,1647841489000
15.0,1647841488000
12.0,1647841487000
13.0,1647841486000
19.0,1647841485000
20.0,1647841484000
12.0,1647841483000
15.0,1647841482000
14.0,1647841481000
14.0,1647841480000
13.0,1647841479000
12.0,1647841478000
17.0,1647841477000
15.0,1647841476000
17.0,1647841475000
20.0,1647841474000
18.0,1647841473000
17.0,1647841472000
18.0,1647841471000
12.0,1647841470000
14.0,1647841469000
13.0,1647841468000
20.0,1647841467000
14.0,1647841466000
13.0,1647841465000
18.0,1647841464000
12.0,1647841463000
13.0,1647841462000
14.0,1647841461000
16.0,1647841460000
17.0,1647841459000
16.0,1647841458000
16.0,1647841457000
13.0,1647841456000
18.0,1647841455000
13.0,1647841454000
17.0,1647841453000
13.0,1647841452000
12.0,1647841451000
11.0,1647841450000
18.0,1647841449000
15.0,1647841448000
14.0,1647841447000
19.0,1647841446000
11.0,1647841445000
11.0,1647841444000
17.0,1647841443000
17.0,1647841442000
17.0,1647841441000
11.0,1647841440000
19.0,1647841439000
12.0,1647841438000
17.0,1647841437000
18.0,1647841436000
11.0,1647841435000
19.0,1647841434000
11.0,1647841433000
18.0,1647841432000
18.0,1647841431000
19.0,1647841430000
19.0,1647841429000
13.0,1647841428000
20.0,1647841427000
18.0,1647841426000
17.0,1647841425000
16.0,1647841424000
20.0,1647841423000
12.0,1647841422000
16.0,1647841421000
14.0,1647841420000
14.0,1647841419000
14.0,1647841418000
18.0,1647841417000
12.0,1647841416000
18.0,1647841415000
19.0,1647841414000
13.0,1647841413000
15.0,1647841412000
18.0,1647841411000
13.0,1647841410000
12.0,1647841409000
14.0,1647841408000
14.0,1647841407000
17.0,1647841406000
12.0,1647841405000
12.0,1647841404000
14.0,1647841403000
13.0,1647841402000
20.0,1647841401000
19.0,1647841400000
11.0,1647841399000
19.0,1647841398000
16.0,1647841397000
11.0,1647841396000
15.0,1647841395000
14.0,1647841394000
19.0,1647841393000
14.0,1647841392000
15.0,1647841391000
19.0,1647841390000
17.0,1647841389000
19.0,1647841388000
16.0,1647841387000
17.0,1647841386000
20.0,1647841385000
17.0,1647841384000
12.0,1647841383000
11.0,1647841382000
13.0,1647841381000
14.0,1647841380000
14.0,1647841379000
16.0,1647841378000
15.0,1647841377000
16.0,1647841376000
11.0,1647841375000
17.0,1647841374000
14.0,1647841373000
14.0,1647841372000
13.0,1647841371000
12.0,1647841370000
18.0,1647841369000
18.0,1647841368000
19.0,1647841367000
14.0,1647841366000
18.0,1647841365000
15.0,1647841364000
20.0,1647841363000
11.0,1647841362000
13.0,1647841361000
15.0,1647841360000
16.0,1647841359000
16.0,1647841358000
19.0,1647841357000
19.0,1647841356000
15.0,1647841355000
18.0,1647841354000
14.0,1647841353000
16.0,1647841352000
11.0,1647841351000
11.0,1647841350000
20.0,1647841349000
17.0,1647841348000
19.0,1647841347000
16.0,1647841346000
18.0,1647841345000
15.0,1647841344000
15.0,1647841343000
19.0,1647841342000
18.0,1647841341000
19.0,1647841340000
15.0,1647841339000
17.0,1647841338000
19.0,1647841337000
15.0,1647841336000
20.0,1647841335000
11.0,1647841334000
14.0,1647841333000
18.0,1647841332000
11.0,1647841331000
16.0,1647841330000
19.0,1647841329000
12.0,1647841328000
13.0,1647841327000
14.0,1647841326000
17.0,1647841325000
11.0,1647841324000
14.0,1647841323000
12.0,1647841322000
13.0,1647841321000
11.0,1647841320000
15.0,1647841319000
15.0,1647841318000
13.0,1647841317000
15.0,1647841316000
13.0,1647841315000
16.0,1647841314000
14.0,1647841313000
17.0,1647841312000
11.0,1647841311000
18.0,1647841310000
20.0,1647841309000
15.0,1647841308000
17.0,1647841307000
20.0,1647841306000
15.0,1647841305000
13.0,1647841304000
17.0,1647841303000
15.0,1647841302000
19.0,1647841301000
20.0,1647841300000
20.0,1647841299000
14.0,1647841298000
17.0,1647841297000
20.0,1647841296000
13.0,1647841295000
11.0,1647841294000
12.0,1647841293000
17.0,1647841292000
11.0,1647841291000
15.0,1647841290000
15.0,1647841289000
11.0,1647841288000
20.0,1647841287000
20.0,1647841286000
19.0,1647841285000
13.0,1647841284000
14.0,1647841283000
11.0,1647841282000
19.0,1647841281000
16.0,1647841280000
15.0,1647841279000
11.0,1647841278000
20.0,1647841277000
20.0,1647841276000
15.0,1647841275000
20.0,1647841274000
17.0,1647841273000
14.0,1647841272000
19.0,1647841271000
19.0,1647841270000
20.0,1647841269000
19.0,1647841268000
12.0,1647841267000
17.0,1647841266000
18.0,1647841265000
19.0,1647841264000
18.0,1647841263000
18.0,1647841262000
16.0,1647841261000
20.0,1647841260000
18.0,1647841259000
15.0,1647841258000
14.0,1647841257000
12.0,1647841256000
14.0,1647841255000
20.0,1647841254000
20.0,1647841253000
12.0,1647841252000
19.0,1647841251000
18.0,1647841250000
18.0,1647841249000
14.0,1647841248000
20.0,1647841247000
17.0,1647841246000
13.0,1647841245000
11.0,1647841244000
15.0,1647841243000
11.0,1647841242000
14.0,1647841241000
20.0,1647841240000
11.0,1647841239000
14.0,1647841238000
14.0,1647841237000
17.0,1647841236000
12.0,1647841235000
14.0,1647841234000
20.0,1647841233000
18.0,1647841232000
13.0,1647841231000
18.0,1647841230000
16.0,1647841229000
20.0,1647841228000
20.0,1647841227000
19.0,1647841226000
17.0,1647841225000
13.0,1647841224000
13.0,1647841223000
20.0,1647841222000
15.0,1647841221000
11.0,1647841220000
19.0,1647841219000
15.0,1647841218000
12.0,1647841217000
15.0,1647841216000
12.0,1647841215000
20.0,1647841214000
13.0,1647841213000
18.0,1647841212000
18.0,1647841211000
16.0,1647841210000
15.0,1647841209000
14.0,1647841208000
12.0,1647841207000
17.0,1647841206000
12.0,1647841205000
16.0,1647841204000
13.0,1647841203000
20.0,1647841202000
11.0,1647841201000
20.0,1647841200000
20.0,1647841199000
12.0,1647841198000
12.0,1647841197000
20.0,1647841196000
13.0,1647841195000
11.0,1647841194000
12.0,1647841193000
17.0,1647841192000
13.0,1647841191000
13.0,1647841190000
19.0,1647841189000
17.0,1647841188000
20.0,1647841187000
11.0,1647841186000
19.0,1647841185000
16.0,1647841184000
16.0,1647841183000
11.0,1647841182000
15.0,1647841181000
17.0,1647841180000
20.0,1647841179000
15.0,1647841178000
11.0,1647841177000
13.0,1647841176000
11.0,1647841175000
14.0,1647841174000
19.0,1647841173000
14.0,1647841172000
20.0,1647841171000
11.0,1647841170000
15.0,1647841169000
14.0,1647841168000
15.0,1647841167000
11.0,1647841166000
18.0,1647841165000
13.0,1647841164000
18.0,1647841163000
19.0,1647841162000
20.0,1647841161000
17.0,1647841160000
14.0,1647841159000
14.0,1647841158000
16.0,1647841157000
16.0,1647841156000
15.0,1647841155000
17.0,1647841154000
13.0,1647841153000
11.0,1647841152000
17.0,1647841151000
15.0,1647841150000
17.0,1647841149000
18.0,1647841148000
12.0,1647841147000
12.0,1647841146000
11.0,1647841145000
20.0,1647841144000
12.0,1647841143000
16.0,1647841142000
17.0,1647841141000
12.0,1647841140000
14.0,1647841139000
14.0,1647841138000
20.0,1647841137000
19.0,1647841136000
19.0,1647841135000
20.0,1647841134000
13.0,1647841133000
17.0,1647841132000
20.0,1647841131000
12.0,1647841130000
20.0,1647841129000
20.0,1647841128000
14.0,1647841127000
13.0,1647841126000
19.0,1647841125000
14.0,1647841124000
12.0,1647841123000
20.0,1647841122000
12.0,1647841121000
14.0,1647841120000
18.0,1647841119000
11.0,1647841118000
16.0,1647841117000
14.0,1647841116000
15.0,1647841115000
15.0,1647841114000
16.0,1647841113000
11.0,1647841112000
15.0,1647841111000
18.0,1647841110000
16.0,1647841109000
18.0,1647841108000
16.0,1647841107000
19.0,1647841106000
14.0,1647841105000
15.0,1647841104000
16.0,1647841103000
12.0,1647841102000
12.0,1647841101000
13.0,1647841100000
13.0,1647841099000
17.0,1647841098000
16.0,1647841097000
20.0,1647841096000
16.0,1647841095000
13.0,1647841094000
11.0,1647841093000
13.0,1647841092000
20.0,1647841091000
13.0,1647841090000
11.0,1647841089000
13.0,1647841088000
13.0,1647841087000
17.0,1647841086000
17.0,1647841085000
13.0,1647841084000
15.0,1647841083000
15.0,1647841082000
13.0,1647841081000
11.0,1647841080000
20.0,1647841079000
15.0,1647841078000
17.0,1647841077000
11.0,1647841076000
19.0,1647841075000
13.0,1647841074000
17.0,1647841073000
18.0,1647841072000
14.0,1647841071000
12.0,1647841070000
15.0,1647841069000
15.0,1647841068000
20.0,1647841067000
16.0,1647841066000
11.0,1647841065000
13.0,1647841064000
14.0,1647841063000
19.0,1647841062000
11.0,1647841061000
15.0,1647841060000
17.0,1647841059000
20.0,1647841058000
14.0,1647841057000
19.0,1647841056000
11.0,1647841055000
17.0,1647841054000
13.0,1647841053000
11.0,1647841052000
13.0,1647841051000
16.0,1647841050000
16.0,1647841049000
19.0,1647841048000
19.0,1647841047000
15.0,1647841046000
20.0,1647841045000
13.0,1647841044000
13.0,1647841043000
11.0,1647841042000
17.0,1647841041000
12.0,1647841040000
17.0,1647841039000
11.0,1647841038000
14.0,1647841037000
16.0,1647841036000
17.0,1647841035000
11.0,1647841034000
14.0,1647841033000
17.0,1647841032000
20.0,1647841031000
17.0,1647841030000
13.0,1647841029000
17.0,1647841028000
11.0,1647841027000
14.0,1647841026000
15.0,1647841025000
11.0,1647841024000
11.0,1647841023000
15.0,1647841022000
15.0,1647841021000
11.0,1647841020000
20.0,1647841019000
12.0,1647841018000
11.0,1647841017000
12.0,1647841016000
19.0,1647841015000
12.0,1647841014000
12.0,1647841013000
19.0,1647841012000
18.0,1647841011000
11.0,1647841010000
11.0,1647841009000
14.0,1647841008000
17.0,1647841007000
12.0,1647841006000
16.0,1647841005000
17.0,1647841004000
16.0,1647841003000
18.0,1647841002000
20.0,1647841001000
19.0,1647841000000
